id,titulo,anio,estado_juego,vinculo_preliminar,fuente,url,nota,estado_triage,ficha_id,origen,origen_ref,fecha_estado,motivo_decision,eje_sugerido,ejes_culturales_sugeridos,notas_triage
trainz-2022-dlc-southern-pacific-ge-cw44-9,Trainz 2022 DLC - Southern Pacific GE CW44-9,,publicado,escenario,https://store.steampowered.com/app/1827011/,https://store.steampowered.com/app/1827011/,Candidato Steam app 1827011.,descartado,,csv_legacy,,2026-08-03,steam auto-descartado; terminos: santa fe,escenario,,steam auto-descartado; terminos: santa fe
trainz-plus-dlc-atsf-b40-8w-500-559,Trainz Plus DLC - ATSF B40-8W 500-559,,publicado,escenario,https://store.steampowered.com/app/3844450/,https://store.steampowered.com/app/3844450/,Candidato Steam app 3844450.,descartado,,csv_legacy,,2026-08-03,steam auto-descartado; terminos: santa fe,escenario,,steam auto-descartado; terminos: santa fe
trainz-plus-dlc-atsf-gp38-2-santa-fe-2-pack,Trainz Plus DLC - ATSF GP38-2 Santa FE (2 Pack),,publicado,escenario,https://store.steampowered.com/app/1947654/,https://store.steampowered.com/app/1947654/,Candidato Steam app 1947654.,descartado,,csv_legacy,,2026-08-03,steam auto-descartado; terminos: santa fe,escenario,,steam auto-descartado; terminos: santa fe
trainz-plus-dlc-dic-reefer-mechanical-refrigerator,Trainz Plus DLC - DIC-Reefer (Mechanical Refrigerator),,publicado,escenario,https://store.steampowered.com/app/1946378/,https://store.steampowered.com/app/1946378/,Candidato Steam app 1946378.,descartado,,csv_legacy,,2026-08-03,steam auto-descartado; terminos: santa fe,escenario,,steam auto-descartado; terminos: santa fe
trainz-plus-dlc-mojave-pack,Trainz Plus DLC - Mojave Pack,,publicado,escenario,https://store.steampowered.com/app/1959650/,https://store.steampowered.com/app/1959650/,Candidato Steam app 1959650.,descartado,,csv_legacy,,2026-08-03,steam auto-descartado; terminos: santa fe,escenario,,steam auto-descartado; terminos: santa fe
trainz-plus-dlc-pro-train-atsf-f7a-b-warbonnet-loco-bundle,Trainz Plus DLC - Pro Train: ATSF F7A/B Warbonnet Loco Bundle,,publicado,escenario,https://store.steampowered.com/app/3237940/,https://store.steampowered.com/app/3237940/,Candidato Steam app 3237940.,descartado,,csv_legacy,,2026-08-03,steam auto-descartado; terminos: santa fe,escenario,,steam auto-descartado; terminos: santa fe
trainz-plus-dlc-pro-train-sd40-2-loco-bundle-2,Trainz Plus DLC - Pro Train: SD40-2 Loco Bundle 2,,publicado,escenario,https://store.steampowered.com/app/2837450/,https://store.steampowered.com/app/2837450/,Candidato Steam app 2837450.,descartado,,csv_legacy,,2026-08-03,steam auto-descartado; terminos: santa fe,escenario,,steam auto-descartado; terminos: santa fe
trainz-simulator-dlc-aerotrain,Trainz Simulator DLC: Aerotrain,,publicado,escenario,https://store.steampowered.com/app/24673/,https://store.steampowered.com/app/24673/,Candidato Steam app 24673.,descartado,,csv_legacy,,2026-08-03,steam auto-descartado; terminos: santa fe,escenario,,steam auto-descartado; terminos: santa fe
transport-inc-map-pack,Transport INC - Map Pack,,publicado,escenario,https://store.steampowered.com/app/1845920/,https://store.steampowered.com/app/1845920/,Candidato Steam app 1845920.,descartado,,csv_legacy,,2026-08-03,steam auto-descartado; título indica demo/dlc/pack/skin,escenario,,steam auto-descartado; título indica demo/dlc/pack/skin
trs22-model-railroaders-edition,TRS22 Model Railroaders Edition,,publicado,escenario,https://store.steampowered.com/app/2743520/,https://store.steampowered.com/app/2743520/,Candidato Steam app 2743520.,descartado,,csv_legacy,,2026-08-03,juego base; jurisdicción: Santa Fe,escenario,,triage: juego base; jurisdicción: Santa Fe
truco-mobile-varios,Truco Mobile (varios),,publicado,escenario+protagonista,https://archive.org/search?query=truco+java+mobile,,Truco para Nokia y similares.,descartado,,csv_legacy,,2026-08-03,; sin app_id Steam,mixto,juegos_tradicionales,; sin app_id Steam
ts-marketplace-bnsf-scenario-pack-01,TS Marketplace: BNSF Scenario Pack 01,,publicado,escenario,https://store.steampowered.com/app/3402760/,https://store.steampowered.com/app/3402760/,Candidato Steam app 3402760.,descartado,,csv_legacy,,2026-08-03,steam auto-descartado; terminos: santa fe,escenario,,steam auto-descartado; terminos: santa fe
ts-marketplace-bnsf-scenario-pack-02,TS Marketplace: BNSF Scenario Pack 02,,publicado,escenario,https://store.steampowered.com/app/3402990/,https://store.steampowered.com/app/3402990/,Candidato Steam app 3402990.,descartado,,csv_legacy,,2026-08-03,steam auto-descartado; terminos: santa fe,escenario,,steam auto-descartado; terminos: santa fe
ts-marketplace-southern-pacific-cotton-belt-gp30-livery-add-on,TS Marketplace: Southern Pacific/Cotton Belt GP30 Livery Add-On,,publicado,escenario,https://store.steampowered.com/app/678185/,https://store.steampowered.com/app/678185/,Candidato Steam app 678185.,descartado,,csv_legacy,,2026-08-03,tipo Steam: dlc,escenario,,triage: tipo Steam: dlc
ts-marketplace-tehachapi-pass-scenario-pack-01,TS Marketplace: Tehachapi Pass Scenario Pack 01,,publicado,escenario,https://store.steampowered.com/app/1717655/,https://store.steampowered.com/app/1717655/,Candidato Steam app 1717655.,descartado,,csv_legacy,,2026-08-03,steam auto-descartado; terminos: santa fe,escenario,,steam auto-descartado; terminos: santa fe
ts-marketplace-tehachapi-pass-scenario-pack-02,TS Marketplace: Tehachapi Pass Scenario Pack 02,,publicado,escenario,https://store.steampowered.com/app/2009529/,https://store.steampowered.com/app/2009529/,Candidato Steam app 2009529.,descartado,,csv_legacy,,2026-08-03,steam auto-descartado; terminos: santa fe,escenario,,steam auto-descartado; terminos: santa fe
twin-hawk,Twin Hawk,,publicado,escenario,https://store.steampowered.com/app/2023020/,https://store.steampowered.com/app/2023020/,Candidato Steam app 2023020.,descartado,,csv_legacy,,2026-08-03,juego base; jurisdicción: Ciudad Autónoma de Buenos Aires,escenario,,triage: juego base; jurisdicción: Ciudad Autónoma de Buenos Aires
ty-the-tasmanian-tiger,TY the Tasmanian Tiger,,publicado,escenario,https://store.steampowered.com/app/411960/,https://store.steampowered.com/app/411960/,Candidato Steam app 411960.,descartado,,csv_legacy,,2026-08-03,juego base; solo ruido mate/tango/santa fe,escenario,,triage: juego base; solo ruido mate/tango/santa fe
ty-the-tasmanian-tiger-4,TY the Tasmanian Tiger 4,,publicado,escenario,https://store.steampowered.com/app/287840/,https://store.steampowered.com/app/287840/,Candidato Steam app 287840.,descartado,,csv_legacy,,2026-08-03,juego base; solo ruido mate/tango/santa fe,escenario,,triage: juego base; solo ruido mate/tango/santa fe
undead-tide-light-s-defense,Undead Tide: Light's Defense,,publicado,escenario,https://store.steampowered.com/app/4508060/,https://store.steampowered.com/app/4508060/,Candidato Steam app 4508060.,descartado,,csv_legacy,,2026-08-03,triage: juego base; jurisdicción: Misiones,escenario,,triage: juego base; jurisdicción: Misiones
vacation-adventures-park-ranger-14-collector-s-edition,Vacation Adventures: Park Ranger 14 Collector's Edition,,publicado,escenario,https://store.steampowered.com/app/2271100/,https://store.steampowered.com/app/2271100/,Candidato Steam app 2271100.,descartado,,csv_legacy,,2026-08-03,juego base; jurisdicción: San Juan,escenario,,triage: juego base; jurisdicción: San Juan
veils-of-the-past,Veils of the Past,,publicado,escenario,https://store.steampowered.com/app/3878630/,https://store.steampowered.com/app/3878630/,Candidato Steam app 3878630.,descartado,,csv_legacy,,2026-08-03,juego base; jurisdicción: Ciudad Autónoma de Buenos Aires,escenario,,triage: juego base; jurisdicción: Ciudad Autónoma de Buenos Aires
vialidad-argentina,Vialidad Argentina,2010,publicado,escenario,https://archive.org/search?query=vialidad+argentina+juego,,Juego educativo Flash de tránsito.,descartado,,csv_legacy,,2026-08-03,archive.org; sin app_id Steam,escenario,educativo,archive.org; sin app_id Steam
victoria-3-colossus-of-the-south-region-pack,Victoria 3: Colossus of the South - Region Pack,,publicado,escenario,https://store.steampowered.com/app/2591240/,https://store.steampowered.com/app/2591240/,Candidato Steam app 2591240.,descartado,,csv_legacy,,2026-08-03,steam auto-descartado; terminos: rio de la plata,escenario,,steam auto-descartado; terminos: rio de la plata
virtual-families,Virtual Families,,publicado,escenario,https://store.steampowered.com/app/16200/,https://store.steampowered.com/app/16200/,Candidato Steam app 16200.,descartado,,csv_legacy,,2026-08-03,juego base; solo ruido mate/tango/santa fe,escenario,,triage: juego base; solo ruido mate/tango/santa fe
vroom-kaboom-premium,Vroom Kaboom Premium,,publicado,escenario,https://store.steampowered.com/app/823930/,https://store.steampowered.com/app/823930/,Candidato Steam app 823930.,descartado,,csv_legacy,,2026-08-03,tipo Steam: dlc,escenario,,triage: tipo Steam: dlc
warhammer-40-000-speed-freeks,"Warhammer 40,000: Speed Freeks",,publicado,escenario,https://store.steampowered.com/app/2078450/,https://store.steampowered.com/app/2078450/,Candidato Steam app 2078450.,descartado,,csv_legacy,,2026-08-03,juego base; solo ruido mate/tango/santa fe,escenario,,triage: juego base; solo ruido mate/tango/santa fe
warhammer-end-times-vermintide,Warhammer: End Times - Vermintide,,publicado,escenario,https://store.steampowered.com/app/235540/,https://store.steampowered.com/app/235540/,Candidato Steam app 235540.,descartado,,csv_legacy,,2026-08-03,juego base; solo ruido mate/tango/santa fe,escenario,,triage: juego base; solo ruido mate/tango/santa fe
warp-tango,Warp Tango,,publicado,escenario,https://store.steampowered.com/app/1593160/,https://store.steampowered.com/app/1593160/,Candidato Steam app 1593160.,descartado,,csv_legacy,,2026-08-03,juego base; jurisdicción: Ciudad Autónoma de Buenos Aires,escenario,,triage: juego base; jurisdicción: Ciudad Autónoma de Buenos Aires
warp-tango-demo,Warp Tango Demo,,publicado,escenario,https://store.steampowered.com/app/2397740/,https://store.steampowered.com/app/2397740/,Candidato Steam app 2397740.,descartado,,csv_legacy,,2026-08-03,steam auto-descartado; terminos: tango,escenario,,steam auto-descartado; terminos: tango
wee-tanks,Wee Tanks!,,publicado,escenario,https://store.steampowered.com/app/1797680/,https://store.steampowered.com/app/1797680/,Candidato Steam app 1797680.,descartado,,csv_legacy,,2026-08-03,juego base; solo ruido mate/tango/santa fe,escenario,,triage: juego base; solo ruido mate/tango/santa fe
which-sausage-mate,"Which Sausage, Mate?",,publicado,escenario,https://store.steampowered.com/app/4429700/,https://store.steampowered.com/app/4429700/,Candidato Steam app 4429700.,descartado,,csv_legacy,,2026-08-03,juego base; solo ruido mate/tango/santa fe,escenario,,triage: juego base; solo ruido mate/tango/santa fe
who-are-you,Who Are You!?,,publicado,escenario,https://store.steampowered.com/app/2646450/,https://store.steampowered.com/app/2646450/,Candidato Steam app 2646450.,descartado,,csv_legacy,,2026-08-03,juego base; jurisdicción: Entre Ríos,escenario,,triage: juego base; jurisdicción: Entre Ríos
windward-horizon,Windward Horizon,,publicado,escenario,https://store.steampowered.com/app/2665460/,https://store.steampowered.com/app/2665460/,Candidato Steam app 2665460.,descartado,,csv_legacy,,2026-08-03,juego base; solo ruido mate/tango/santa fe,escenario,,triage: juego base; solo ruido mate/tango/santa fe
witchtastic,Witchtastic,,publicado,escenario,https://store.steampowered.com/app/1080010/,https://store.steampowered.com/app/1080010/,Candidato Steam app 1080010.,descartado,,csv_legacy,,2026-08-03,juego base; solo ruido mate/tango/santa fe,escenario,,triage: juego base; solo ruido mate/tango/santa fe
wolf-mate,Wolf Mate,,publicado,escenario,https://store.steampowered.com/app/3604030/,https://store.steampowered.com/app/3604030/,Candidato Steam app 3604030.,descartado,,csv_legacy,,2026-08-03,juego base; solo ruido mate/tango/santa fe,escenario,,triage: juego base; solo ruido mate/tango/santa fe
wolfquest-anniversary-edition,WolfQuest: Anniversary Edition,,publicado,escenario,https://store.steampowered.com/app/926990/,https://store.steampowered.com/app/926990/,Candidato Steam app 926990.,descartado,,csv_legacy,,2026-08-03,juego base; solo ruido mate/tango/santa fe,escenario,,triage: juego base; solo ruido mate/tango/santa fe
worms-ultimate-mayhem,Worms Ultimate Mayhem,,publicado,escenario,https://store.steampowered.com/app/70600/,https://store.steampowered.com/app/70600/,Candidato Steam app 70600.,descartado,,csv_legacy,,2026-08-03,juego base; solo ruido mate/tango/santa fe,escenario,,triage: juego base; solo ruido mate/tango/santa fe
wrc-5-season-pass,WRC 5 - Season Pass,,publicado,escenario,https://store.steampowered.com/app/398471/,https://store.steampowered.com/app/398471/,Candidato Steam app 398471.,descartado,,csv_legacy,,2026-08-03,tipo Steam: dlc,escenario,,triage: tipo Steam: dlc
wrc-5-wrc-esports-pack-1,WRC 5 - WRC eSports Pack 1,,publicado,escenario,https://store.steampowered.com/app/398472/,https://store.steampowered.com/app/398472/,Candidato Steam app 398472.,descartado,,csv_legacy,,2026-08-03,steam auto-descartado; terminos: argentina,escenario,,steam auto-descartado; terminos: argentina
x-plane-11-add-on-fsdg-dakar,X-Plane 11 - Add-on: FSDG - Dakar,,publicado,escenario,https://store.steampowered.com/app/991066/,https://store.steampowered.com/app/991066/,Candidato Steam app 991066.,descartado,,csv_legacy,,2026-08-03,tipo Steam: dlc,escenario,,triage: tipo Steam: dlc
yaci-yatere,Yaci Yateré,,prototipo,protagonista,https://devuego.lat/,,Duende del nordeste en juegos educativos o terror.,descartado,,csv_legacy,,2026-08-03,; sin app_id Steam,protagonista,folclore,; sin app_id Steam
yet-another-zombie-defense-hd,Yet Another Zombie Defense HD,,publicado,escenario,https://store.steampowered.com/app/674750/,https://store.steampowered.com/app/674750/,Candidato Steam app 674750.,descartado,,csv_legacy,,2026-08-03,juego base; solo ruido mate/tango/santa fe,escenario,,triage: juego base; solo ruido mate/tango/santa fe
youra-demo,Youra Demo,,publicado,escenario,https://store.steampowered.com/app/2906770/,https://store.steampowered.com/app/2906770/,Candidato Steam app 2906770.,descartado,,csv_legacy,,2026-08-03,steam auto-descartado; terminos: mendoza,escenario,,steam auto-descartado; terminos: mendoza
ypf-energia-educativa,YPF Energía Educativa,,publicado,escenario,https://mobbyt.com/,,Juegos educativos de YPF.,descartado,,csv_legacy,,2026-08-03,promocional; sin app_id Steam,escenario,educativo,promocional; sin app_id Steam
yunyun-syndrome-rhythm-psychosis,Yunyun Syndrome!? Rhythm Psychosis,,publicado,escenario,https://store.steampowered.com/app/2914150/,https://store.steampowered.com/app/2914150/,Candidato Steam app 2914150.,descartado,,csv_legacy,,2026-08-03,juego base; solo ruido mate/tango/santa fe,escenario,,triage: juego base; solo ruido mate/tango/santa fe
zen-chess-mate-in-four,Zen Chess: Mate in Four,,publicado,escenario,https://store.steampowered.com/app/1043000/,https://store.steampowered.com/app/1043000/,Candidato Steam app 1043000.,descartado,,csv_legacy,,2026-08-03,juego base; solo ruido mate/tango/santa fe,escenario,,triage: juego base; solo ruido mate/tango/santa fe
zen-chess-mate-in-one,Zen Chess: Mate in One,,publicado,escenario,https://store.steampowered.com/app/748970/,https://store.steampowered.com/app/748970/,Candidato Steam app 748970.,descartado,,csv_legacy,,2026-08-03,juego base; solo ruido mate/tango/santa fe,escenario,,triage: juego base; solo ruido mate/tango/santa fe
zen-chess-mate-in-three,Zen Chess: Mate in Three,,publicado,escenario,https://store.steampowered.com/app/1042990/,https://store.steampowered.com/app/1042990/,Candidato Steam app 1042990.,descartado,,csv_legacy,,2026-08-03,juego base; solo ruido mate/tango/santa fe,escenario,,triage: juego base; solo ruido mate/tango/santa fe
zen-chess-mate-in-two,Zen Chess: Mate in Two,,publicado,escenario,https://store.steampowered.com/app/1042980/,https://store.steampowered.com/app/1042980/,Candidato Steam app 1042980.,descartado,,csv_legacy,,2026-08-03,juego base; solo ruido mate/tango/santa fe,escenario,,triage: juego base; solo ruido mate/tango/santa fe
